OID,PID
19457,3495
19458,1201
19458,1201
19458,1201
19458,847
19458,847
19458,847
19458,1804
19458,1804
19458,3052
19458,1564
19459,3263
19460,3490
19460,678
19461,3681
19461,3681
19461,2796
19461,2796
19461,2796
19461,3314
19461,3314
19461,1908
19461,1908
19462,2551
19462,2551
19462,723
19462,1415
19462,3905
19462,3905
19462,880
19462,880
19462,880
19463,3437
19463,3437
19463,324
19463,324
19464,3525
19464,3525
19464,2726
19464,3898
19464,396
19464,3974
19464,3974
19464,3974
19465,1958
19465,1958
19465,2936
19465,2936
19466,1006
19466,1006
19466,1006
19466,3343
19466,3343
19466,3343
19466,36
19466,36
19466,36
19466,3317
19466,3358
19467,1577
19467,3949
19467,3949
19468,3536
19468,3536
19468,2847
19468,2847
19469,2067
19469,2067
19469,2067
19469,185
19469,185
19470,2137
19470,2137
19471,3402
19471,2862
19471,3251
19471,3251
19471,820
19471,820
19471,820
19471,3596
19471,3596
19471,3596
19472,3652
19472,3652
19472,3652
19472,2085
19472,2587
19472,2587
19473,1712
19473,1712
19474,3579
19474,3579
19475,800
19475,800
19475,800
19476,470
19476,470
19476,470
19476,720
19476,1026
19477,42
19478,3017
19478,3017
19478,3017
19478,3912
19478,3912
19478,3912
19478,3832
19478,3832
19478,3033
19478,3033
19479,3228
19479,3228
19479,2107
19479,2107
19479,2107
19479,966
19479,966
19480,3248
19481,3592
19481,3592
19481,1313
19481,1306
19481,1306
19481,659
19481,659
19481,869
19482,3870
19482,1802
19482,1802
19482,2506
19482,2506
19482,2506
19482,375
19482,375
19482,375
19483,2856
19483,2342
19483,2342
19483,2840
19483,1579
19483,1579
19483,1579
19483,1012
19484,1237
19484,3216
19484,1716
19484,1716
19484,1716
19484,1397
19484,1397
19484,2135
19484,2135
19485,91
19485,91
19485,1131
19485,1131
19485,1087
19486,1668
19486,1668
19486,972
19486,972
19486,972
19486,1752
19486,1752
19486,1403
19487,2541
19487,2541
19487,2541
19487,2255
19487,3056
19487,3056
19487,3646
19487,3646
19487,3646
19487,98
19487,98
19488,3972
19488,2932
19488,2109
19488,2109
19489,416
19489,416
19489,416
19489,3721
19489,3721
19489,3721
19490,3415
19490,2435
19490,2435
19491,2331
19491,2331
19491,2331
19491,3049
19491,3049
19491,2229
19492,430
19492,430
19492,430
19492,351
19492,1192
19492,3461
19492,3461
19492,3461
19492,3238
19492,3238
19493,3485
19493,3426
19493,3426
19493,3426
19493,456
19493,3824
19493,3824
19493,3824
19494,2746
19494,2746
19494,3455
19494,3455
19494,3455
19494,787
19495,727
19495,584
19495,584
19495,1808
19495,3878
19495,3878
19495,3878
19496,257
19497,1957
19497,1957
19497,1081
19497,1766
19497,1766
19497,3238
19497,3238
19497,3238
19498,2915
19498,2915
19498,2915
19498,2903
19498,2903
19498,920
19499,2201
19499,2201
19499,2201
19499,68
19499,68
19499,1281
19500,2349
19500,2349
19500,2349
19500,2290
19501,589
19501,589
19501,1174
19501,1174
19501,62
19501,62
19501,3968
19502,2413
19502,2413
19502,1488
19502,1488
19502,1547
19502,1547
19502,1547
19503,3199
19503,3698
19503,1083
19503,1083
19504,3542
19504,3379
19504,1089
19504,1089
19504,556
19504,556
19504,556
19504,2241
19504,2241
19504,2241
19505,223
19505,223
19505,223
19505,3689
19505,3689
19505,3689
19505,2550
19505,2550
19505,682
19505,682
19505,682
19505,3043
19505,3043
19505,3043
19506,1390
19506,570
19506,2755
19506,2755
19506,2755
19507,729
19507,3943
19507,3943
19507,3943
19507,2975
19507,2975
19507,2975
19507,3583
19507,3583
19507,2512
19507,2512
19508,3576
19508,3576
19508,3576
19508,2315
19508,2315
19508,3022
19508,3022
19509,2091
19509,2091
19509,2091
19509,1620
19509,1620
19509,1620
19509,204
19509,1290
19509,1290
19510,340
19511,2514
19511,2514
19511,1996
19511,1996
19511,1996
19511,3402
19511,3402
19512,3319
19512,3319
19512,3319
19512,1052
19512,1052
19512,3463
19512,3463
19512,3463
19512,635
19513,2547
19513,872
19513,872
19513,2571
19513,2571
19513,2571
19514,3553
19514,3553
19514,3553
19514,112
19514,112
19514,112
19515,822
19515,3416
19515,3416
19515,1113
19515,3713
19515,3713
19515,3713
19515,602
19515,602
19516,328
19516,328
19516,430
19516,51
19516,51
19517,3958
19517,2114
19517,2114
19517,3953
19517,290
19517,290
19517,290
19517,3139
19517,3139
19518,3654
19518,685
19518,996
19519,749
19520,1955
19520,1955
19520,1955
19520,3888
19520,1445
19520,1445
19520,1445
19520,1361
19520,1361
19520,1361
19520,2225
19521,2928
19521,2928
19521,2928
19521,2828
19521,2828
19521,2828
19521,2082
19521,2082
19521,3805
19521,3805
19521,2008
19522,414
19522,3521
19522,3521
19522,454
19522,454
19522,1246
19522,1246
19523,1773
19523,1773
19523,1773
19523,2983
19523,2983
19523,2983
19523,860
19523,860
19523,3647
19523,3647
19524,2162
19524,2618
19524,2618
19524,2618
19524,3075
19524,3075
19524,3453
19524,2896
19524,2896
19524,2896
19525,3060
19525,3060
19525,2683
19525,2683
19525,2683
19526,138
19526,138
19526,138
19526,2643
19526,2643
19526,3294
19526,3294
19526,3294
19526,3178
19526,3178
19526,3178
19526,2640
19527,1971
19527,1971
19527,1971
19527,3718
19527,920
19527,920
19528,2958
19528,1361
19529,765
19529,765
19529,1204
19529,2189
19529,2189
19529,2189
19529,1320
19529,2039
19529,2039
19529,2039
19530,3659
19530,3659
19530,3659
19531,1375
19531,408
19531,408
19531,3311
19531,340
19531,340
19531,340
19531,2914
19531,2914
19532,2059
19532,2707
19532,919
19533,1350
19533,2252
19534,886
19534,886
19534,886
19534,3734
19534,3734
19534,3734
19534,373
19535,2605
19535,3810
19535,175
19535,3830
19536,2957
19536,2957
19536,2957
19536,1883
19536,1883
19537,2521
19537,2521
19537,867
19537,1106
19537,1941
19538,2177
19539,1545
19539,2688
19540,2392
19540,2392
19540,2911
19540,2911
19540,3049
19540,3049
19540,209
19540,144
19540,144
19541,3106
19542,1918
19542,1918
19542,2029
19543,3639
19543,3639
19544,1597
19544,1597
19544,1597
19544,1742
19545,1277
19545,1277
19545,1277
19546,3056
19546,1230
19546,1230
19546,1230
19546,1316
19546,2601
19546,2601
19546,1529
19547,2971
19547,2971
19547,3344
19547,3344
19547,3344
19548,3120
19548,3120
19548,534
19548,534
19549,7
19549,7
19549,7
19549,2645
19549,178
19549,178
19549,3774
19549,3774
19550,2394
19550,2394
19550,2394
19550,3754
19550,3754
19550,3754
19550,381
19550,381
19551,755
19551,2740
19551,1490
19551,1490
19551,1490
19551,662
19551,662
19551,662
19552,1739
19552,3786
19552,964
19552,964
19552,964
19553,4018
19553,3252
19553,3252
19553,2651
19553,2651
19553,2651
19553,973
19554,3120
19554,165
19554,165
19554,165
19554,71
19554,71
19554,71
19555,3037
19555,3927
19555,3271
19556,2418
19556,2418
19556,2418
19557,553
19557,3741
19558,3215
19558,3215
19558,3215
19559,1374
19560,3553
19560,3553
19560,3553
19560,301
19560,301
19560,301
19560,23
19560,23
19560,1044
19561,2918
19561,431
19561,431
19561,431
19562,978
19562,692
19562,692
19562,692
19562,3492
19562,1413
19562,1413
19562,2078
19562,2078
19562,2078
19563,1805
19564,199
19564,734
19565,2264
19565,2264
19565,2264
19565,1700
19566,2614
19566,2614
19566,3631
19566,212
19567,1368
19567,1368
19567,1368
19567,2456
19567,2582
19567,1593
19567,1593
19567,3307
19568,1810
19568,1810
19568,1810
19568,3208
19568,3208
19568,3208
19568,2958
19568,2958
19569,2710
19569,2710
19569,2710
19569,286
19569,88
19569,88
19569,88
19570,2299
19570,2299
19570,2299
19570,1441
19570,1441
19570,33
19570,3681
19570,3681
19571,124
19571,3193
19571,3193
19571,824
19571,824
19571,824
19571,1909
19571,1909
19571,812
19572,3417
19572,3417
19572,3417
19572,2075
19572,2075
19572,2075
19572,1667
19572,1667
19572,2537
19572,2537
19572,2537
19572,120
19572,120
19572,120
19573,2622
19573,18
19573,293
19573,293
19573,3762
19574,2925
19574,2925
19574,2925
19574,917
19574,2010
19574,2010
19574,2010
19574,1397
19574,3891
19574,3891
19574,3891
19575,3226
19575,1627
19575,322
19575,322
19575,322
19575,3003
19576,2715
19576,264
19576,264
19576,2235
19576,724
19576,724
19576,724
19576,1754
19576,1754
19576,1754
19577,266
19577,266
19577,266
19577,610
19577,3667
19577,3667
19577,3688
19578,2835
19578,2835
19578,2835
19578,2435
19578,2435
19578,2435
19578,1370
19578,1370
19578,1370
19578,2119
19578,721
19578,721
19578,721
19579,2842
19579,3979
19579,3979
19579,3979
19579,3454
19579,3454
19580,1600
19580,1600
19580,2286
19580,1081
19580,3147
19580,3147
19581,1036
19581,1036
19581,2504
19581,2504
19581,3919
19581,3919
19581,3919
19582,1954
19582,1954
19582,1913
19582,2488
19582,2488
19582,2488
19582,2841
19583,1877
19583,1877
19583,1877
19583,806
19583,806
19584,3783
19584,220
19584,220
19584,220
19584,1594
19584,1594
19584,2545
19584,2545
19585,3955
19585,3955
19585,195
19585,195
19585,3407
19586,3789
19586,3789
19586,206
19586,206
19586,3783
19586,3890
19586,3890
19586,3141
19586,3141
19587,1737
19588,3609
19588,1842
19588,2323
19588,2323
19588,2323
19588,1774
19588,3515
19588,3515
19589,3185
19589,440
19589,440
19589,440
19589,1963
19589,3539
19589,2769
19589,2769
19589,2769
19590,2444
19590,2444
19590,2892
19590,2892
19590,2892
19590,2749
19590,200
19590,200
19590,200
19590,347
19591,2963
19591,2823
19591,2823
19591,2108
19591,2108
19591,1435
19592,1443
19592,2110
19592,2110
19592,1096
19592,1096
19592,1262
19592,1262
19592,1232
19592,1232
19593,1420
19593,1420
19593,2435
19593,47
19594,275
19594,275
19594,275
19595,3959
19595,3959
19595,3614
19595,3614
19595,3614
19596,1134
19596,1134
19596,1134
19596,100
19596,100
19596,697
19596,697
19596,697
19597,4017
19597,1285
19597,1285
19597,1285
19597,2712
19597,2712
19597,2712
19598,1508
19598,1508
19598,1508
19598,989
19598,989
19598,989
19599,2558
19599,939
19599,939
19599,3260
19599,3260
19599,3528
19600,3110
19600,1275
19600,1275
19600,873
19600,873
19600,873
19600,3299
19601,2151
19601,2151
19601,2151
19601,2377
19602,263
19602,2529
19602,2529
19603,2206
19603,3826
19603,3826
19604,25
19604,25
19604,25
19605,3373
19605,3373
19605,3718
19605,1389
19605,1389
19605,1389
19605,882
19605,882
19605,882
19606,2384
19606,2384
19606,3119
19606,3119
19606,3119
19606,442
19606,442
19606,442
19607,130
19607,130
19607,130
19607,294
19607,294
19607,294
19607,803
19608,533
19608,3268
19609,2816
19609,341
19609,341
19609,341
19610,3644
19610,3959
19610,3959
19610,3959
19610,250
19611,2731
19611,2731
19611,3601
19611,292
19611,292
19611,3273
19612,3486
19612,1691
19612,2157
19612,2157
19612,2157
19613,2297
19613,2297
19613,2342
19613,2342
19613,2342
19614,1821
19614,1821
19614,1182
19614,1182
19615,737
19615,737
19615,948
19616,1419
19616,1419
19616,1419
19616,3763
19616,3763
19616,3763
19616,3094
19616,3094
19616,2909
19616,366
19617,3309
19617,3309
19617,3830
19617,3830
19617,3569
19617,659
19618,2478
19618,1933
19618,1812
19618,1812
19618,1812
19619,304
19619,304
19619,640
19619,3053
19619,3053
19619,614
19619,614
19619,614
19620,2941
19620,2941
19620,2313
19620,2313
19620,2313
19620,534
19620,1772
19620,1772
19620,1515
19620,1515
19621,534
19621,534
19622,658
19622,531
19622,531
19622,531
19622,2510
19622,2510
19622,2510
19622,3488
19622,3488
19622,2457
19623,3608
19623,3608
19623,3608
19624,2038
19624,114
19624,114
19624,2519
19624,2519
19624,2519
19624,2074
19624,2074
19624,2244
19624,2244
19625,3110
19625,3110
19625,3110
19625,251
19625,251
19625,251
19625,695
19625,695
19625,695
19625,3634
19626,142
19626,142
19626,142
19626,1462
19626,1462
19626,3935
19626,3935
19626,3935
19626,2328
19626,1987
19627,1442
19627,1442
19627,1442
19627,3291
19627,3291
19627,3291
19627,2928
19627,2928
19628,1179
19628,1179
19628,3037
19628,3037
19629,3419
19629,3419
19629,3419
19630,3
19630,3
19630,1823
19630,1823
19630,1823
19630,2612
19630,2612
19630,3770
19630,3770
19631,2131
19631,2131
19631,2131
19631,2153
19632,3564
19632,3564
19632,3564
19632,2104
19632,2104
19632,2104
19633,76
19634,2352
19634,2352
19634,2143
19635,3840
19635,2150
19635,2150
19635,2150
19635,3290
19635,331
19635,331
19635,331
19635,3703
19635,3703
19635,3703
19636,1059
19636,1059
19636,2561
19636,3019
19636,3019
19636,3019
19637,2518
19637,2791
19637,2791
19638,1428
19638,1428
19639,259
19639,259
19639,3205
19639,3205
19639,3205
19639,2305
19639,2305
19639,2305
19640,3182
19640,3182
19640,3182
19640,2045
19640,3123
19640,3123
19640,3123
19640,3965
19641,3058
19641,3058
19641,3058
19641,3584
19641,3584
19641,3509
19641,3509
19641,3399
19641,3399
19642,3229
19642,3229
19642,3229
19643,2881
19643,2881
19643,2881
19643,406
19643,406
19643,406
19643,1265
19643,1816
19643,1816
19643,1350
19643,1350
19644,259
19644,259
19644,259
19644,3922
19644,3922
19644,2659
19644,2659
19645,3331
19646,2171
19646,713
19646,162
19647,362
19647,362
19647,362
19648,2527
19648,2527
19648,221
19648,221
19648,221
19648,2545
19648,1170
19648,1170
19648,1170
19648,697
19648,697
19649,184
19649,184
19649,21
19649,21
19649,21
19649,3271
19649,3271
19649,1171
19649,1171
19649,1171
19650,1547
19650,2070
19650,2070
19650,1286
19650,1286
19650,1286
19651,60
19652,3893
19653,669
19653,669
19653,3774
19653,3774
19653,3991
19653,3991
19654,2101
19654,2478
19654,2478
19654,683
19654,1003
19655,2970
19655,1098
19655,2568
19655,2568
19655,614
19655,614
19655,614
19655,2162
19655,2162
19656,2357
19656,2357
19656,2357
19656,3309
19656,2139
19656,2457
19657,3339
19657,3339
19657,3339
19657,561
19657,561
19657,561
19657,673
19657,673
19657,673
19658,397
19658,397
19658,1462
19658,2685
19658,2685
19659,243
19659,243
19659,243
19659,1920
19659,1920
19659,1839
19659,2107
19659,2107
19660,3213
19661,2915
19661,3526
19661,3526
19661,3526
19662,2037
19662,2874
19662,2874
19662,2874
19662,2214
19662,2214
19662,2214
19662,2947
19662,2947
19662,2118
19662,2118
19662,2118
19663,2865
19663,2865
19663,2865
19663,1798
19663,1798
19663,1798
19664,656
19665,3676
19665,3212
19665,3212
19665,599
19665,3748
19665,3748
19665,3748
19666,2271
19666,3571
19666,3638
19667,3455
19667,3455
19667,1863
19667,1863
19667,2736
19667,2736
19668,2137
19668,2137
19668,2137
19668,2415
19668,3172
19668,3172
19668,3172
19668,2969
19668,955
19669,1989
19669,1989
19670,676
19670,676
19670,928
19670,901
19670,901
19671,1623
19671,1303
19671,1303
19672,2377
19672,2377
19672,979
19673,2306
19673,2306
19673,2306
19673,3839
19673,3839
19673,3839
19674,2631
19674,3692
19674,1676
19674,1676
19675,3591
19675,3591
19675,3591
19675,1412
19675,1412
19675,1688
19675,1688
19675,1688
19675,2421
19675,2421
19675,2421
19676,2929
19676,2929
19677,2120
19677,2993
19677,2993
19677,2993
19677,2837
19677,3047
19678,1481
19678,1481
19678,1481
19678,3541
19678,3541
19679,1731
19679,1959
19679,1959
19679,1959
19679,2537
19679,2537
19680,174
19680,174
19680,441
19680,441
19680,1012
19680,1012
19680,1012
19680,706
19680,706
19680,706
19681,2167
19681,2167
19681,623
19681,623
19681,2371
19681,2371
19681,2371
19681,860
19681,860
19681,3195
19681,3195
19682,2215
19682,2215
19682,2215
19682,2654
19682,2654
19683,1559
19683,1559
19683,1559
19683,3781
19683,810
19683,810
19684,3072
19684,3072
19684,215
19684,1255
19684,1255
19684,939
19684,939
19684,939
19685,3126
19685,3126
19685,3126
19685,742
19685,2218
19685,2218
19685,1251
19685,2947
19685,2947
19686,3035
19686,3035
19686,3716
19686,3716
19686,3716
19686,2219
19686,2219
19686,501
19686,501
19687,786
19687,786
19687,786
19688,1243
19688,3463
19688,3463
19688,3150
19688,3150
19688,3085
19688,3085
19689,2763
19689,2763
19689,2763
19689,1831
19690,3078
19690,2157
19690,2157
19690,1168
19690,553
19690,3142
19691,3623
19691,3259
19691,2957
19691,2957
19692,1210
19692,1210
19692,2252
19692,2252
19692,2252
19692,3391
19692,720
19693,3
19693,3
19693,2303
19693,2472
19693,2464
19693,2670
19693,2670
19694,961
19694,956
19694,956
19694,956
19694,2526
19694,3411
19694,3411
19694,3411
19695,2246
19695,2246
19695,3527
19695,3527
19695,1587
19695,1587
19695,1587
19696,931
19697,220
19697,220
19697,220
19697,499
19697,1249
19697,1249
19697,3384
19697,658
19697,658
19698,85
19698,85
19698,1920
19698,1920
19698,1733
19699,3539
19699,3539
19699,1973
19699,1973
19699,2435
19699,1303
19699,3170
19700,906
19700,906
19701,3200
19701,3200
19701,1336
19702,2313
19702,2313
19702,2313
19702,2564
19702,2564
19702,37
19702,37
19702,37
19703,350
19703,2320
19703,2320
19703,2320
19704,2748
19704,2748
19704,1640
19704,1640
19704,1640
19704,1196
19704,1196
19705,3384
19705,3384
19705,3384
19706,3502
19706,2088
19706,3865
19706,559
19706,559
19706,559
19707,3336
19707,146
19707,146
19707,159
19707,2123
19708,2137
19708,607
19708,1631
19708,1631
19708,1631
19708,3580
19709,1436
19709,4002
19709,4002
19709,3745
19709,3745
19709,2179
19709,2179
19709,2179
19709,1076
19710,1270
19710,1270
19710,3771
19710,3771
19710,3479
19710,1799
19711,2680
19711,2680
19711,3823
19711,3823
19711,3823
19711,2855
19711,2855
19711,2855
19711,3151
19711,3400
19711,3400
19711,3400
19712,1693
19713,3321
19713,3321
19713,2180
19713,2180
19713,2180
19713,2182
19713,2182
19714,1091
19714,1091
19714,1091
19714,2692
19714,2692
19714,1634
19714,1634
19714,962
19714,373
19715,1897
19715,1897
19715,1897
19716,2319
19716,2319
19717,3429
19717,3429
19717,3429
19717,2770
19717,29
19717,2949
19717,2949
19718,1031
19718,1031
19718,2640
19718,2640
19718,2640
19718,3999
19718,3999
19718,2271
19718,2271
19719,459
19719,459
19719,459
19720,2061
19720,2061
19720,3165
19720,3165
19720,1103
19720,3303
19720,3303
19721,2757
19721,2757
19721,2757
19721,1599
19722,811
19722,811
19722,811
19722,3442
19722,3442
19722,3442
19722,2569
19723,2655
19723,2349
19723,2349
19723,128
19723,128
19723,128
19723,3609
19723,3609
19724,1555
19724,1555
19724,2556
19724,2556
19725,1242
19725,1242
19726,2703
19726,2703
19726,2703
19726,354
19726,354
19726,354
19726,336
19727,2762
19727,2762
19727,2762
19727,3001
19727,3628
19727,2227
19727,2227
19728,1843
19728,1843
19728,1843
19728,3605
19728,3605
19728,3591
19728,3591
19728,3591
19728,169
19728,169
19728,616
19729,3361
19729,3361
19729,3361
19729,1319
19729,1319
19729,1520
19729,568
19730,2789
19730,2789
19730,1132
19730,1231
19730,1231
19730,1231
19730,174
19730,174
19730,2527
19730,2527
19730,2527
19731,3907
19731,121
19731,121
19731,121
19731,1832
19731,1832
19731,1832
19731,2004
19731,2004
19731,2004
19731,3555
19732,2111
19732,2111
19732,2111
19733,2566
19733,2566
19733,259
19733,2210
19733,2210
19733,2210
19733,1745
19733,2798
19734,270
19734,270
19734,3636
19734,3636
19734,3636
19734,2475
19734,2475
19734,2475
19735,509
19735,509
19735,509
19735,2817
19735,2817
19735,2817
19736,3160
19736,3160
19736,3160
19736,2814
19736,2814
19736,2814
19736,278
19736,278
19736,3706
19736,3706
19737,3369
19737,3369
19737,1231
19737,1231
19737,3092
19738,3612
19738,3612
19738,3612
19738,3850
19738,3850
19738,3850
19738,1975
19738,1975
19738,680
19738,680
19738,680
19738,637
19738,637
19738,637
19739,1548
19739,1548
19739,929
19739,929
19739,239
19739,239
19739,713
19739,3919
19739,3919
19739,3919
19740,2731
19740,2731
19740,2731
19741,318
19742,946
19743,164
19743,164
19743,2305
19743,2305
19743,2305
19744,2314
19744,2314
19744,938
19744,2497
19744,2497
19744,2497
19745,1038
19745,1038
19745,1038
19746,932
19746,932
19746,96
19746,3889
19746,973
19746,973
19747,3635
19747,3635
19748,3852
19748,3852
19748,2109
19748,2109
19748,2661
19748,2661
19748,3068
19749,1455
19749,1455
19749,2995
19749,2995
19749,880
19750,647
19750,2473
19750,2473
19750,2473
19750,3799
19750,3799
19750,3631
19750,883
19750,883
19751,3344
19751,3344
19751,3344
19751,1671
19751,2754
19751,2754
19751,2754
19751,1501
19751,2309
19751,2309
19751,2309
19752,1994
19752,2386
19752,2386
19752,2386
19753,3724
19753,1854
19753,1854
19753,892
19753,892
19753,1440
19754,3770
19754,3770
19754,3770
19754,1567
19754,1567
19754,1567
19755,130
19755,1001
19755,1001
19755,1001
19755,497
19756,2797
19756,2797
19756,2797
19756,3729
19756,1082
19756,1082
19756,3275
19757,3884
19757,3884
19757,326
19757,326
19757,622
19757,622
19758,3715
19758,1165
19758,1165
19758,1165
19758,3237
19758,3237
19758,3237
19758,2602
19758,2602
19758,2602
19758,1969
19758,1969
19758,1969
19759,3012
19759,3012
19759,3012
19759,2586
19759,2586
19760,3291
19760,3291
19760,3291
19760,3654
19760,2955
19760,2955
19760,2955
19760,1387
19761,3981
19761,3981
19761,1728
19761,1728
19761,1728
19762,2371
19762,2371
19762,2371
19762,3954
19762,3954
19762,961
19762,961
19762,961
19762,2149
19762,2149
19762,2149
19763,2885
19763,1633
19763,1336
19763,1336
19763,1336
19763,1177
19763,1177
19763,1190
19764,1309
19764,194
19764,194
19764,194
19764,2894
19764,2894
19764,2894
19764,3055
19764,3055
19765,2163
19765,2163
19765,2493
19765,2493
19765,2493
19766,350
19766,350
19766,948
19766,2998
19766,2998
19766,2998
19766,192
19766,192
19767,1211
19767,1711
19767,1711
19767,2161
19767,2161
19767,2161
19768,3262
19768,3262
19768,3262
19768,3612
19768,3612
19768,3256
19769,3659
19769,2780
19769,2780
19769,2780
19769,664
19769,664
19769,664
19770,3647
19770,3647
19770,1444
19770,1444
19770,1444
19770,292
19770,292
19770,417
19770,417
19771,3817
19771,3817
19771,3817
19771,447
19771,1701
19772,2296
19772,2296
19772,2296
19772,3510
19772,3510
19772,3510
19772,4
19772,4
19773,2415
19773,788
19773,788
19774,2431
19774,2431
19774,2431
19774,3163
19775,2266
19775,2266
19775,3695
19775,3919
19775,3919
19775,3919
19776,3779
19776,1186
19776,1186
19776,1186
19776,2124
19776,2124
19776,2124
19777,3186
19777,1190
19778,1277
19778,1277
19778,1277
19778,2085
19778,2085
19778,2085
19779,827
19779,827
19780,912
19780,222
19780,892
19780,892
19780,3386
19780,3386
19780,3386
19780,1103
19780,1103
19780,1103
19781,2659
19781,2659
19782,3281
19782,3647
19782,3647
19782,3647
19783,3557
19783,3770
19783,3770
19783,3770
19783,988
19783,2195
19783,2195
19784,2650
19784,1254
19784,2345
19784,1339
19784,423
19784,423
19784,423
19785,864
19785,864
19785,864
19785,2883
19785,2883
19785,2883
19785,271
19785,271
19785,271
19786,839
19786,839
19786,634
19786,634
19786,634
19787,251
19787,3198
19788,93
19788,93
19788,3780
19788,3780
19788,3780
19788,384
19788,384
19788,384
19788,2794
19788,2794
19788,2794
19789,1921
19789,1063
19789,336
19789,676
19790,1813
19790,1813
19791,3414
19791,3414
19791,3414
19791,2553
19791,3115
19791,3115
19791,3115
19792,3100
19792,3100
19792,3100
19792,3143
19792,3143
19792,1411
19792,1411
19792,1950
19792,1950
19792,1950
19793,1072
19793,1072
19793,2772
19794,2735
19794,2735
19794,1199
19794,1576
19794,1482
19794,441
19794,441
19795,437
19795,437
19795,437
19795,308
19795,308
19795,216
19795,216
19795,3447
19795,3447
19795,3447
19796,1508
19796,1508
19796,3285
19796,94
19796,94
19796,94
19797,3703
19797,2964
19797,2964
19797,2195
19797,164
19798,1662
19798,1662
19798,3731
19799,3707
19799,3707
19799,3707
19799,407
19800,2340
19800,2340
19800,2340
19800,3366
19801,3170
19801,3170
19802,842
19803,1909
19803,1909
19803,1909
19803,636
19804,249
19804,761
19804,761
19804,761
19804,3125
19804,3125
19804,3125
19804,2570
19804,2570
19804,2570
19804,273
19804,273
19805,2142
19806,1090
19806,1090
19806,2228
19806,2228
19806,2228
19806,774
19806,774
19806,774
19807,3611
19807,3611
19807,3611
19807,1336
19807,1336
19807,1336
19807,1220
19807,1220
19807,2513
19807,2513
19808,3182
19808,1296
19808,1296
19808,1296
19808,311
19808,311
19808,311
19808,2519
19808,2519
19808,3882
19808,3882
19808,3882
19809,3993
19809,3993
19809,3993
19810,1443
19810,1443
19810,1443
19810,2879
19811,2282
19811,2282
19811,628
19811,628
19811,628
19811,1785
19811,1549
19811,1549
19812,1974
19812,1974
19812,1974
19812,2667
19812,2667
19812,2667
19812,3842
19812,3842
19813,486
19813,486
19813,3077
19813,3077
19813,3870
19813,2821
19813,2821
19813,2821
19814,386
19814,699
19814,699
19814,941
19814,941
19814,941
19815,634
19815,1510
19815,1510
19815,611
19815,611
19815,611
19815,2187
19815,2187
19815,3312
19815,3312
19816,207
19816,207
19816,207
19817,3576
19817,3576
19817,3928
19817,3928
19817,3928
19817,1212
19817,1212
19817,2294
19817,2294
19817,2294
19818,2125
19818,2125
19818,2125
19819,347
19819,347
19819,695
19819,695
19819,695
19819,2845
19819,2432
19819,2432
19819,2242
19819,2242
19819,2242
19820,1799
19820,2706
19820,4004
19821,1439
19821,1439
19821,175
19821,175
19821,175
19821,2737
19821,2737
19822,2345
19822,2345
19822,2345
19822,1211
19823,2150
19823,2150
19823,2150
19824,1368
19824,2751
19824,2751
19824,2751
19824,1134
19824,1134
19824,2149
19824,2170
19825,2007
19825,2703
19825,2703
19825,367
19825,367
19825,367
19826,1392
19826,1392
19826,732
19826,732
19826,732
19827,443
19827,443
19827,443
19827,2083
19827,2083
19827,322
19827,322
19827,322
19827,910
19827,910
19827,1835
19828,993
19828,993
19828,2919
19828,2919
19828,657
19828,657
19828,657
19828,2249
19828,2249
19829,1305
19829,1305
19829,2431
19829,2431
19829,2431
19829,2158
19829,2158
19829,2158
19829,1987
19829,1987
19829,1987
19829,83
19829,83
19830,2229
19830,2229
19830,1668
19830,1668
19830,2415
19830,3136
19830,3134
19830,3134
19831,3301
19831,1173
19831,1173
19831,1173
19831,3934
19831,3934
19831,3934
19832,1328
19832,1328
19832,1328
19833,800
19833,800
19833,3299
19833,3299
19834,1970
19834,1970
19834,358
19834,358
19834,358
19834,1839
19834,3695
19834,3695
19834,3234
19834,3234
19835,1407
19835,1407
19835,386
19835,386
19835,2737
19836,2013
19836,2013
19836,1255
19836,2554
19836,2554
19836,2554
19836,837
19836,837
19836,3403
19836,3403
19836,3403
19837,2363
19837,2029
19837,2029
19837,2029
19837,129
19837,129
19837,129
19837,2450
19837,2875
19838,3950
19838,2482
19838,2482
19839,3763
19839,3763
19839,307
19839,307
19839,1153
19839,1153
19839,1153
19839,1289
19839,1289
19839,1289
19840,290
19840,290
19840,290
19840,1459
19840,1105
19840,1105
19840,1105
19841,773
19841,773
19841,773
19841,482
19841,3251
19841,3251
19841,3251
19841,1794
19842,596
19842,596
19842,596
19842,2343
19842,2343
19842,2343
19842,972
19843,2709
19843,2709
19843,2709
19843,1155
19843,1155
19843,1155
19843,3895
19843,3895
19843,3895
19844,375
19844,375
19844,375
19844,938
19845,2066
19845,2066
19845,1839
19845,1267
19845,1267
19845,3101
19845,581
19846,193
19846,193
19846,339
19846,339
19846,339
19846,3206
19846,3206
19846,3206
19846,2108
19847,2396
19847,2396
19847,2396
19848,2123
19849,3835
19849,3835
19849,3835
19849,450
19849,450
19849,2259
19849,2259
19849,2259
19849,3018
19849,2396
19849,2396
19849,2396
19850,1705
19850,1705
19850,3733
19850,2709
19850,2090
19850,2090
19850,1128
19850,1128
19851,3370
19851,3321
19852,2989
19852,2989
19853,2505
19853,3195
19853,691
19853,691
19853,691
19854,3649
19854,3649
19854,3649
19854,2939
